session_id,timestamp,t_sec,intensity,mvc_percent,rula_score,deltaE_work,E_fixed,E_recover,E_norm_fixed,E_norm_recover,fatigue_fixed,fatigue_recover,slope_5min_per_s,is_rest_like,subject
subj1_heavy,2025-10-15 09:26:00,1560,heavy,38.13,2,543.83,26085.42,26085.42,0.0259,0.0259,low,low,0.0099,0,subj1
subj1_heavy,2025-10-15 09:26:30,1590,heavy,37.34,2,520.1,26605.52,26605.52,0.0264,0.0264,low,low,0.0049,0,subj1
subj1_heavy,2025-10-15 09:27:00,1620,heavy,38.69,3,560.82,27166.33,27166.33,0.027,0.027,low,low,0.0053,0,subj1
subj1_heavy,2025-10-15 09:27:30,1650,heavy,38.14,3,544.11,27710.44,27710.44,0.0275,0.0275,low,low,-0.0032,0,subj1
subj1_heavy,2025-10-15 09:28:00,1680,heavy,42.85,2,856.26,28566.7,28566.7,0.0283,0.0283,low,low,0.0096,0,subj1
subj1_heavy,2025-10-15 09:28:30,1710,heavy,40.48,3,643.23,29209.93,29209.93,0.029,0.029,low,low,0.0127,0,subj1
subj1_heavy,2025-10-15 09:29:00,1740,heavy,38.27,2,548.14,29758.06,29758.06,0.0295,0.0295,low,low,0.0059,0,subj1
subj1_heavy,2025-10-15 09:29:30,1770,heavy,38.35,2,550.61,30308.67,30308.67,0.0301,0.0301,low,low,0.0057,0,subj1
subj1_heavy,2025-10-15 09:30:00,1800,heavy,41.68,2,751.44,31060.11,31060.11,0.0308,0.0308,low,low,0.0078,0,subj1
subj1_heavy,2025-10-15 09:30:30,1830,heavy,40.17,2,615.4,31675.52,31675.52,0.0314,0.0314,low,low,0.0091,0,subj1
subj1_heavy,2025-10-15 09:31:00,1860,heavy,39.92,3,597.64,32273.15,32273.15,0.032,0.032,low,low,0.0072,0,subj1
subj1_heavy,2025-10-15 09:31:30,1890,heavy,38.83,2,564.98,32838.13,32838.13,0.0326,0.0326,low,low,0.0008,0,subj1
subj1_heavy,2025-10-15 09:32:00,1920,heavy,41.18,4,706.59,33544.72,33544.72,0.0333,0.0333,low,low,0.0011,0,subj1
subj1_heavy,2025-10-15 09:32:30,1950,heavy,43.85,4,946.08,34490.8,34490.8,0.0342,0.0342,low,low,0.004,0,subj1
subj1_heavy,2025-10-15 09:33:00,1980,heavy,38.79,2,563.63,35054.43,35054.43,0.0348,0.0348,low,low,0.0059,0,subj1
subj1_heavy,2025-10-15 09:33:30,2010,heavy,39.51,2,585.45,35639.88,35639.88,0.0354,0.0354,low,low,0.0055,0,subj1
subj1_heavy,2025-10-15 09:34:00,2040,heavy,37.6,2,527.95,36167.83,36167.83,0.0359,0.0359,low,low,-0.003,0,subj1
subj1_heavy,2025-10-15 09:34:30,2070,heavy,41.02,4,692.14,36859.96,36859.96,0.0366,0.0366,low,low,-0.0047,0,subj1
subj1_heavy,2025-10-15 09:35:00,2100,heavy,37.02,2,510.61,37370.58,37370.58,0.0371,0.0371,low,low,-0.0074,0,subj1
subj1_heavy,2025-10-15 09:35:30,2130,heavy,37.95,4,538.62,37909.2,37909.2,0.0376,0.0376,low,low,-0.0099,0,subj1
subj1_heavy,2025-10-15 09:36:00,2160,heavy,40.71,2,663.91,38573.1,38573.1,0.0383,0.0383,low,low,-0.0071,0,subj1
subj1_heavy,2025-10-15 09:36:30,2190,heavy,41.74,2,756.85,39329.95,39329.95,0.039,0.039,low,low,-0.0051,0,subj1
subj1_heavy,2025-10-15 09:37:00,2220,heavy,4.34,2,0.0,39329.95,39052.77,0.039,0.0387,low,low,-0.067,1,subj1
subj1_heavy,2025-10-15 09:37:30,2250,heavy,1.39,1,0.0,39329.95,38725.74,0.039,0.0384,low,low,-0.1136,1,subj1
subj1_heavy,2025-10-15 09:38:00,2280,heavy,3.35,1,0.0,39329.95,38435.59,0.039,0.0381,low,low,-0.1506,1,subj1
subj1_heavy,2025-10-15 09:38:30,2310,heavy,3.65,1,0.0,39329.95,38152.75,0.039,0.0378,low,low,-0.1712,1,subj1
subj1_heavy,2025-10-15 09:39:00,2340,heavy,6.41,2,0.0,39329.95,37919.35,0.039,0.0376,low,low,-0.1765,1,subj1
subj1_heavy,2025-10-15 09:39:30,2370,heavy,3.98,1,0.0,39329.95,37645.98,0.039,0.0373,low,low,-0.166,1,subj1
subj1_heavy,2025-10-15 09:40:00,2400,heavy,2.96,1,0.0,39329.95,37357.37,0.039,0.0371,low,low,-0.1513,1,subj1
subj1_heavy,2025-10-15 09:40:30,2430,heavy,3.97,1,0.0,39329.95,37087.86,0.039,0.0368,low,low,-0.1189,1,subj1
subj1_heavy,2025-10-15 09:41:00,2460,heavy,5.78,1,0.0,39329.95,36850.52,0.039,0.0366,low,low,-0.0634,1,subj1
subj1_heavy,2025-10-15 09:41:30,2490,heavy,2.82,2,0.0,39329.95,36565.64,0.039,0.0363,low,low,0.0032,1,subj1
subj1_heavy,2025-10-15 09:42:00,2520,heavy,4.85,1,0.0,39329.95,36316.28,0.039,0.036,low,low,0.006,1,subj1
subj1_heavy,2025-10-15 09:42:30,2550,heavy,2.61,1,0.0,39329.95,36032.04,0.039,0.0357,low,low,-0.002,1,subj1
subj1_heavy,2025-10-15 09:43:00,2580,heavy,2.61,1,0.0,39329.95,35750.06,0.039,0.0355,low,low,-0.0061,1,subj1
subj1_heavy,2025-10-15 09:43:30,2610,heavy,5.9,1,0.0,39329.95,35523.21,0.039,0.0352,low,low,-0.0033,1,subj1
subj1_heavy,2025-10-15 09:44:00,2640,heavy,0.77,1,0.0,39329.95,35215.81,0.039,0.0349,low,low,-0.0046,1,subj1
subj1_heavy,2025-10-15 09:44:30,2670,heavy,0.63,1,0.0,39329.95,34908.83,0.039,0.0346,low,low,-0.0092,1,subj1
subj1_heavy,2025-10-15 09:45:00,2700,heavy,3.36,1,0.0,39329.95,34647.43,0.039,0.0344,low,low,-0.0098,1,subj1
subj1_heavy,2025-10-15 09:45:30,2730,heavy,6.15,1,0.0,39329.95,34431.48,0.039,0.0342,low,low,-0.0033,1,subj1
subj1_heavy,2025-10-15 09:46:00,2760,heavy,2.33,1,0.0,39329.95,34157.66,0.039,0.0339,low,low,-0.0005,1,subj1
subj1_heavy,2025-10-15 09:46:30,2790,heavy,3.98,2,0.0,39329.95,33911.45,0.039,0.0336,low,low,0.0,1,subj1
subj1_heavy,2025-10-15 09:47:00,2820,heavy,4.77,1,0.0,39329.95,33679.04,0.039,0.0334,low,low,0.0061,1,subj1
subj1_heavy,2025-10-15 09:47:30,2850,heavy,2.25,1,0.0,39329.95,33409.95,0.039,0.0331,low,low,0.0026,1,subj1
subj1_heavy,2025-10-15 09:48:00,2880,heavy,1.38,2,0.0,39329.95,33130.05,0.039,0.0329,low,low,-0.0023,1,subj1
subj1_heavy,2025-10-15 09:48:30,2910,heavy,4.18,1,0.0,39329.95,32894.17,0.039,0.0326,low,low,0.0056,1,subj1
subj1_heavy,2025-10-15 09:49:00,2940,heavy,3.69,1,0.0,39329.95,32652.74,0.039,0.0324,low,low,0.002,1,subj1
subj1_heavy,2025-10-15 09:49:30,2970,heavy,3.52,1,0.0,39329.95,32410.55,0.039,0.0322,low,low,-0.0034,1,subj1
subj1_heavy,2025-10-15 09:50:00,3000,heavy,6.5,3,0.0,39329.95,32213.62,0.039,0.032,low,low,0.0015,1,subj1
subj1_heavy,2025-10-15 09:50:30,3030,heavy,2.88,1,0.0,39329.95,31965.45,0.039,0.0317,low,low,0.0047,1,subj1
subj1_heavy,2025-10-15 09:51:00,3060,heavy,4.75,2,0.0,39329.95,31746.15,0.039,0.0315,low,low,0.0042,1,subj1
subj1_heavy,2025-10-15 09:51:30,3090,heavy,8.41,1,0.0,39329.95,31580.57,0.039,0.0313,low,low,0.013,1,subj1
subj1_heavy,2025-10-15 09:52:00,3120,heavy,3.42,1,0.0,39329.95,31344.92,0.039,0.0311,low,low,0.0128,1,subj1
subj1_heavy,2025-10-15 09:52:30,3150,heavy,43.92,4,953.09,40283.05,32298.01,0.04,0.032,low,low,0.0811,0,subj1
subj1_heavy,2025-10-15 09:53:00,3180,heavy,40.59,1,652.97,40936.01,32950.98,0.0406,0.0327,low,low,0.1245,0,subj1
subj1_heavy,2025-10-15 09:53:30,3210,heavy,43.61,2,924.91,41860.92,33875.88,0.0415,0.0336,low,low,0.1639,0,subj1
subj1_heavy,2025-10-15 09:54:00,3240,heavy,44.37,5,993.31,42854.23,34869.19,0.0425,0.0346,low,low,0.1876,0,subj1
subj1_heavy,2025-10-15 09:54:30,3270,heavy,40.79,2,671.25,43525.48,35540.44,0.0432,0.0353,low,low,0.188,0,subj1
subj1_heavy,2025-10-15 09:55:00,3300,heavy,39.02,3,570.74,44096.22,36111.18,0.0437,0.0358,low,low,0.1767,0,subj1
subj1_heavy,2025-10-15 09:55:30,3330,heavy,41.75,4,757.56,44853.77,36868.74,0.0445,0.0366,low,low,0.1492,0,subj1
subj1_heavy,2025-10-15 09:56:00,3360,heavy,42.2,2,797.77,45651.54,37666.51,0.0453,0.0374,low,low,0.111,0,subj1
subj1_heavy,2025-10-15 09:56:30,3390,heavy,42.65,2,838.57,46490.11,38505.08,0.0461,0.0382,low,low,0.0666,0,subj1
subj1_heavy,2025-10-15 09:57:00,3420,heavy,45.42,5,1088.01,47578.12,39593.09,0.0472,0.0393,low,low,0.0023,0,subj1
subj1_heavy,2025-10-15 09:57:30,3450,heavy,46.49,3,1184.34,48762.46,40777.43,0.0484,0.0405,low,low,0.013,0,subj1
subj1_heavy,2025-10-15 09:58:00,3480,heavy,44.08,3,967.6,49730.06,41745.03,0.0493,0.0414,low,low,0.0108,0,subj1
subj1_heavy,2025-10-15 09:58:30,3510,heavy,44.75,2,1027.74,50757.8,42772.76,0.0504,0.0424,low,low,0.0152,0,subj1
subj1_heavy,2025-10-15 09:59:00,3540,heavy,39.22,1,576.65,51334.45,43349.42,0.0509,0.043,low,low,0.0108,0,subj1
subj1_heavy,2025-10-15 09:59:30,3570,heavy,44.61,2,1014.79,52349.24,44364.21,0.0519,0.044,low,low,0.0102,0,subj1
subj1_heavy,2025-10-15 10:00:00,3600,heavy,43.66,4,929.01,53278.26,45293.22,0.0529,0.0449,low,low,0.0025,0,subj1
subj1_heavy,2025-10-15 10:00:30,3630,heavy,3.6,1,0.0,53278.26,44958.97,0.0529,0.0446,low,low,-0.0738,1,subj1
subj1_heavy,2025-10-15 10:01:00,3660,heavy,1.36,1,0.0,53278.26,44581.9,0.0529,0.0442,low,low,-0.1379,1,subj1
subj1_heavy,2025-10-15 10:01:30,3690,heavy,1.76,1,0.0,53278.26,44215.98,0.0529,0.0439,low,low,-0.1837,1,subj1
subj1_heavy,2025-10-15 10:02:00,3720,heavy,3.88,1,0.0,53278.26,43895.15,0.0529,0.0435,low,low,-0.2029,1,subj1
subj1_heavy,2025-10-15 10:02:30,3750,heavy,5.14,2,0.0,53278.26,43601.64,0.0529,0.0433,low,low,-0.2008,1,subj1
subj1_heavy,2025-10-15 10:03:00,3780,heavy,2.5,1,0.0,53278.26,43258.37,0.0529,0.0429,low,low,-0.192,1,subj1
subj1_heavy,2025-10-15 10:03:30,3810,heavy,1.35,1,0.0,53278.26,42895.3,0.0529,0.0426,low,low,-0.1671,1,subj1
subj1_heavy,2025-10-15 10:04:00,3840,heavy,1.86,1,0.0,53278.26,42545.18,0.0529,0.0422,low,low,-0.1359,1,subj1
subj1_heavy,2025-10-15 10:04:30,3870,heavy,2.56,2,0.0,53278.26,42211.32,0.0529,0.0419,low,low,-0.0765,1,subj1
subj1_heavy,2025-10-15 10:05:00,3900,heavy,0.85,1,0.0,53278.26,41847.61,0.0529,0.0415,low,low,-0.0053,1,subj1
subj1_heavy,2025-10-15 10:05:30,3930,heavy,1.22,2,0.0,53278.26,41493.97,0.0529,0.0412,low,low,-0.0051,1,subj1
subj1_heavy,2025-10-15 10:06:00,3960,heavy,3.16,1,0.0,53278.26,41179.49,0.0529,0.0409,low,low,-0.0054,1,subj1
subj1_heavy,2025-10-15 10:06:30,3990,heavy,3.69,1,0.0,53278.26,40877.23,0.0529,0.0406,low,low,-0.0046,1,subj1
subj1_heavy,2025-10-15 10:07:00,4020,heavy,4.04,1,0.0,53278.26,40583.6,0.0529,0.0403,low,low,0.0008,1,subj1
subj1_heavy,2025-10-15 10:07:30,4050,heavy,3.71,2,0.0,53278.26,40286.06,0.0529,0.04,low,low,0.0083,1,subj1
subj1_heavy,2025-10-15 10:08:00,4080,heavy,2.32,1,0.0,53278.26,39965.63,0.0529,0.0396,low,low,0.008,1,subj1
subj1_heavy,2025-10-15 10:08:30,4110,heavy,3.49,1,0.0,53278.26,39668.77,0.0529,0.0394,low,low,0.0073,1,subj1
subj1_heavy,2025-10-15 10:09:00,4140,heavy,6.3,2,0.0,53278.26,39424.13,0.0529,0.0391,low,low,0.012,1,subj1
subj1_heavy,2025-10-15 10:09:30,4170,heavy,5.27,1,0.0,53278.26,39162.78,0.0529,0.0389,low,low,0.0147,1,subj1
subj1_heavy,2025-10-15 10:10:00,4200,heavy,4.27,3,0.0,53278.26,38885.63,0.0529,0.0386,low,low,0.0106,1,subj1
subj1_heavy,2025-10-15 10:10:30,4230,heavy,4.36,1,0.0,53278.26,38611.93,0.0529,0.0383,low,low,0.0061,1,subj1
subj1_heavy,2025-10-15 10:11:00,4260,heavy,4.44,1,0.0,53278.26,38341.52,0.0529,0.038,low,low,0.0047,1,subj1
subj1_heavy,2025-10-15 10:11:30,4290,heavy,3.57,1,0.0,53278.26,38057.97,0.0529,0.0378,low,low,0.0025,1,subj1
subj1_heavy,2025-10-15 10:12:00,4320,heavy,1.44,1,0.0,53278.26,37740.14,0.0529,0.0374,low,low,-0.0028,1,subj1
subj1_heavy,2025-10-15 10:12:30,4350,heavy,2.05,1,0.0,53278.26,37435.24,0.0529,0.0371,low,low,-0.0067,1,subj1
subj1_heavy,2025-10-15 10:13:00,4380,heavy,1.12,2,0.0,53278.26,37117.27,0.0529,0.0368,low,low,-0.0146,1,subj1
subj1_heavy,2025-10-15 10:13:30,4410,heavy,0.94,1,0.0,53278.26,36798.97,0.0529,0.0365,low,low,-0.0198,1,subj1
subj1_heavy,2025-10-15 10:14:00,4440,heavy,2.68,1,0.0,53278.26,36512.13,0.0529,0.0362,low,low,-0.0146,1,subj1
subj1_heavy,2025-10-15 10:14:30,4470,heavy,3.57,2,0.0,53278.26,36242.24,0.0529,0.036,low,low,-0.0085,1,subj1
subj1_heavy,2025-10-15 10:15:00,4500,heavy,3.66,3,0.0,53278.26,35975.68,0.0529,0.0357,low,low,-0.0039,1,subj1
subj1_heavy,2025-10-15 10:15:30,4530,heavy,43.48,2,913.43,54191.69,36889.12,0.0538,0.0366,low,low,0.0736,0,subj1
subj1_heavy,2025-10-15 10:16:00,4560,heavy,44.49,3,1004.11,55195.8,37893.23,0.0548,0.0376,low,low,0.1373,0,subj1
subj1_heavy,2025-10-15 10:16:30,4590,heavy,46.27,4,1163.93,56359.73,39057.16,0.0559,0.0387,low,low,0.1861,0,subj1
subj1_heavy,2025-10-15 10:17:00,4620,heavy,47.97,2,1317.6,57677.34,40374.76,0.0572,0.0401,low,low,0.2161,0,subj1
subj1_heavy,2025-10-15 10:17:30,4650,heavy,45.32,5,1079.18,58756.52,41453.94,0.0583,0.0411,low,low,0.2237,0,subj1
subj1_heavy,2025-10-15 10:18:00,4680,heavy,44.07,1,966.73,59723.24,42420.67,0.0592,0.0421,low,low,0.2096,0,subj1
subj1_heavy,2025-10-15 10:18:30,4710,heavy,42.45,3,820.81,60544.05,43241.48,0.0601,0.0429,low,low,0.1748,0,subj1
subj1_heavy,2025-10-15 10:19:00,4740,heavy,43.96,3,956.58,61500.63,44198.06,0.061,0.0438,low,low,0.1297,0,subj1
subj1_heavy,2025-10-15 10:19:30,4770,heavy,47.1,2,1239.32,62739.95,45437.38,0.0622,0.0451,low,low,0.0758,0,subj1
subj1_heavy,2025-10-15 10:20:00,4800,heavy,41.22,3,709.67,63449.62,46147.04,0.0629,0.0458,low,low,-0.0063,0,subj1
subj1_heavy,2025-10-15 10:20:30,4830,heavy,45.92,3,1133.25,64582.87,47280.29,0.0641,0.0469,low,low,-0.0066,0,subj1
subj1_heavy,2025-10-15 10:21:00,4860,heavy,50.06,3,1505.81,66088.68,48786.11,0.0656,0.0484,low,low,0.002,0,subj1
subj1_heavy,2025-10-15 10:21:30,4890,heavy,47.07,2,1236.19,67324.87,50022.29,0.0668,0.0496,low,low,0.0068,0,subj1
subj1_heavy,2025-10-15 10:22:00,4920,heavy,48.06,3,1325.26,68650.13,51347.55,0.0681,0.0509,low,low,0.0169,0,subj1
subj1_heavy,2025-10-15 10:22:30,4950,heavy,48.02,3,1321.65,69971.78,52669.2,0.0694,0.0523,low,low,0.021,0,subj1
subj1_heavy,2025-10-15 10:23:00,4980,heavy,44.15,3,973.18,70944.96,53642.38,0.0704,0.0532,low,low,0.0142,0,subj1
subj1_heavy,2025-10-15 10:23:30,5010,heavy,48.67,3,1379.9,72324.85,55022.28,0.0718,0.0546,low,low,0.0119,0,subj1
subj1_heavy,2025-10-15 10:24:00,5040,heavy,51.01,2,1590.64,73915.49,56612.92,0.0733,0.0562,low,low,0.0148,0,subj1
subj1_heavy,2025-10-15 10:24:30,5070,heavy,51.34,4,1620.74,75536.23,58233.66,0.0749,0.0578,low,low,0.0224,0,subj1
subj1_heavy,2025-10-15 10:25:00,5100,heavy,49.15,3,1423.61,76959.84,59657.27,0.0763,0.0592,low,low,0.0112,0,subj1
subj1_heavy,2025-10-15 10:25:30,5130,heavy,51.34,3,1620.49,78580.33,61277.76,0.078,0.0608,low,low,0.0113,0,subj1
subj1_heavy,2025-10-15 10:26:00,5160,heavy,50.52,3,1546.38,80126.71,62824.14,0.0795,0.0623,low,low,0.0169,0,subj1
subj1_heavy,2025-10-15 10:26:30,5190,heavy,52.32,4,1708.8,81835.51,64532.94,0.0812,0.064,low,low,0.0189,0,subj1
subj1_heavy,2025-10-15 10:27:00,5220,heavy,53.26,2,1793.58,83629.09,66326.52,0.083,0.0658,low,low,0.0227,0,subj1
subj1_heavy,2025-10-15 10:27:30,5250,heavy,55.4,2,1986.01,85615.11,68312.53,0.0849,0.0678,low,low,0.0282,0,subj1
subj1_heavy,2025-10-15 10:28:00,5280,heavy,55.33,2,1979.99,87595.1,70292.53,0.0869,0.0697,low,low,0.022,0,subj1
subj1_heavy,2025-10-15 10:28:30,5310,heavy,51.56,2,1640.23,89235.33,71932.75,0.0885,0.0714,low,low,0.0145,0,subj1
subj1_heavy,2025-10-15 10:29:00,5340,heavy,51.0,4,1589.68,90825.01,73522.44,0.0901,0.0729,low,low,0.01,0,subj1
subj1_heavy,2025-10-15 10:29:30,5370,heavy,57.42,4,2167.44,92992.45,75689.88,0.0923,0.0751,low,low,0.0179,0,subj1
subj1_heavy,2025-10-15 10:30:00,5400,heavy,54.15,3,1873.86,94866.31,77563.73,0.0941,0.0769,low,low,0.0125,0,subj1
subj1_heavy,2025-10-15 10:30:30,5430,heavy,55.74,3,2016.83,96883.14,79580.56,0.0961,0.0789,low,low,0.0129,0,subj1
subj1_heavy,2025-10-15 10:31:00,5460,heavy,58.56,4,2270.17,99153.31,81850.73,0.0984,0.0812,low,low,0.0147,0,subj1
subj1_heavy,2025-10-15 10:31:30,5490,heavy,58.54,4,2268.57,101421.88,84119.3,0.1006,0.0835,low,low,0.0173,0,subj1
subj1_heavy,2025-10-15 10:32:00,5520,heavy,57.78,4,2200.36,103622.24,86319.67,0.1028,0.0856,low,low,0.0182,0,subj1
subj1_heavy,2025-10-15 10:32:30,5550,heavy,45.22,2,1070.04,104692.28,87389.71,0.1039,0.0867,low,low,-0.0009,0,subj1
subj1_heavy,2025-10-15 10:33:00,5580,heavy,47.48,3,1273.45,105965.72,88663.15,0.1051,0.088,low,low,-0.012,0,subj1
subj1_heavy,2025-10-15 10:33:30,5610,heavy,48.14,3,1333.03,107298.76,89996.18,0.1064,0.0893,low,low,-0.027,0,subj1
subj1_heavy,2025-10-15 10:34:00,5640,heavy,44.12,4,970.49,108269.25,90966.67,0.1074,0.0902,low,low,-0.0493,0,subj1
subj1_heavy,2025-10-15 10:34:30,5670,heavy,45.59,3,1103.41,109372.66,92070.08,0.1085,0.0913,low,low,-0.0518,0,subj1
subj1_heavy,2025-10-15 10:35:00,5700,heavy,45.87,3,1128.18,110500.83,93198.26,0.1096,0.0925,low,low,-0.0562,0,subj1
subj1_heavy,2025-10-15 10:35:30,5730,heavy,45.13,2,1061.47,111562.3,94259.73,0.1107,0.0935,low,low,-0.0552,0,subj1
subj1_heavy,2025-10-15 10:36:00,5760,heavy,48.53,4,1367.6,112929.9,95627.33,0.112,0.0949,low,low,-0.0374,0,subj1
subj1_heavy,2025-10-15 10:36:30,5790,heavy,47.61,3,1285.27,114215.17,96912.6,0.1133,0.0961,low,low,-0.0173,0,subj1
subj1_heavy,2025-10-15 10:37:00,5820,heavy,46.06,2,1144.99,115360.16,98057.59,0.1144,0.0973,low,low,0.0028,0,subj1
subj1_heavy,2025-10-15 10:37:30,5850,heavy,49.02,5,1411.79,116771.95,99469.38,0.1158,0.0987,low,low,0.005,0,subj1
subj1_heavy,2025-10-15 10:38:00,5880,heavy,46.21,3,1159.25,117931.2,100628.62,0.117,0.0998,low,low,0.0056,0,subj1
subj1_heavy,2025-10-15 10:38:30,5910,heavy,46.0,2,1140.15,119071.35,101768.77,0.1181,0.101,low,low,0.0079,0,subj1
subj1_heavy,2025-10-15 10:39:00,5940,heavy,51.64,3,1647.69,120719.04,103416.47,0.1198,0.1026,low,low,0.0123,0,subj1
subj1_heavy,2025-10-15 10:39:30,5970,heavy,44.38,2,994.23,121713.27,104410.69,0.1207,0.1036,low,low,0.0037,0,subj1
subj1_heavy,2025-10-15 10:40:00,6000,heavy,48.87,3,1397.95,123111.22,105808.64,0.1221,0.105,low,low,0.0044,0,subj1
subj1_heavy,2025-10-15 10:40:30,6030,heavy,47.97,4,1317.63,124428.85,107126.28,0.1234,0.1063,low,low,0.0006,0,subj1
subj1_heavy,2025-10-15 10:41:00,6060,heavy,50.13,2,1511.47,125940.32,108637.75,0.1249,0.1078,low,low,0.0072,0,subj1
subj1_heavy,2025-10-15 10:41:30,6090,heavy,46.1,3,1149.26,127089.59,109787.01,0.1261,0.1089,low,low,0.0037,0,subj1
subj1_heavy,2025-10-15 10:42:00,6120,heavy,50.01,3,1501.03,128590.61,111288.04,0.1276,0.1104,low,low,0.0045,0,subj1
subj1_heavy,2025-10-15 10:42:30,6150,heavy,46.09,3,1148.38,129739.0,112436.42,0.1287,0.1115,low,low,0.0032,0,subj1
subj1_heavy,2025-10-15 10:43:00,6180,heavy,46.3,3,1167.13,130906.12,113603.55,0.1299,0.1127,low,low,-0.0029,0,subj1
subj1_heavy,2025-10-15 10:43:30,6210,heavy,50.46,2,1541.27,132447.4,115144.82,0.1314,0.1142,low,low,-0.0018,0,subj1
subj1_heavy,2025-10-15 10:44:00,6240,heavy,47.22,2,1249.65,133697.04,116394.47,0.1326,0.1155,low,low,0.0041,0,subj1
subj1_heavy,2025-10-15 10:44:30,6270,heavy,48.81,3,1392.99,135090.04,117787.46,0.134,0.1169,low,low,-0.0015,0,subj1
subj1_heavy,2025-10-15 10:45:00,6300,heavy,47.47,3,1272.05,136362.09,119059.51,0.1353,0.1181,low,low,-0.0013,0,subj1
subj1_heavy,2025-10-15 10:45:30,6330,heavy,47.77,4,1299.18,137661.26,120358.69,0.1366,0.1194,low,low,-0.0021,0,subj1
subj1_heavy,2025-10-15 10:46:00,6360,heavy,44.79,2,1030.87,138692.14,121389.56,0.1376,0.1204,low,low,-0.0033,0,subj1
subj1_heavy,2025-10-15 10:46:30,6390,heavy,47.72,3,1294.92,139987.06,122684.48,0.1389,0.1217,low,low,-0.006,0,subj1
subj1_heavy,2025-10-15 10:47:00,6420,heavy,49.36,4,1442.23,141429.28,124126.71,0.1403,0.1231,low,low,0.0023,0,subj1
subj1_heavy,2025-10-15 10:47:30,6450,heavy,49.24,4,1432.01,142861.29,125558.72,0.1417,0.1246,low,low,0.0019,0,subj1
subj1_heavy,2025-10-15 10:48:00,6480,heavy,46.32,4,1168.58,144029.87,126727.3,0.1429,0.1257,low,low,-0.0046,0,subj1
subj1_heavy,2025-10-15 10:48:30,6510,heavy,49.36,3,1442.72,145472.59,128170.02,0.1443,0.1272,low,low,0.0037,0,subj1
subj1_heavy,2025-10-15 10:49:00,6540,heavy,48.57,2,1371.61,146844.2,129541.63,0.1457,0.1285,low,low,0.0038,0,subj1
subj1_heavy,2025-10-15 10:49:30,6570,heavy,48.96,2,1406.47,148250.68,130948.11,0.1471,0.1299,low,low,0.0076,0,subj1
subj1_heavy,2025-10-15 10:50:00,6600,heavy,46.45,2,1180.36,149431.04,132128.46,0.1482,0.1311,low,low,0.0038,0,subj1
subj1_heavy,2025-10-15 10:50:30,6630,heavy,47.32,4,1259.12,150690.16,133387.58,0.1495,0.1323,low,low,0.0026,0,subj1
subj1_heavy,2025-10-15 10:51:00,6660,heavy,48.16,3,1334.41,152024.56,134721.99,0.1508,0.1337,low,low,-0.0035,0,subj1
subj1_heavy,2025-10-15 10:51:30,6690,heavy,52.28,2,1705.45,153730.01,136427.44,0.1525,0.1353,low,low,0.0031,0,subj1
subj1_heavy,2025-10-15 10:52:00,6720,heavy,47.69,2,1291.92,155021.93,137719.36,0.1538,0.1366,low,low,0.0031,0,subj1
subj1_heavy,2025-10-15 10:52:30,6750,heavy,48.31,2,1347.95,156369.89,139067.31,0.1551,0.138,low,low,0.0047,0,subj1
subj1_heavy,2025-10-15 10:53:00,6780,heavy,48.11,4,1330.21,157700.09,140397.52,0.1564,0.1393,low,low,-0.0002,0,subj1
subj1_heavy,2025-10-15 10:53:30,6810,heavy,50.7,3,1562.63,159262.73,141960.15,0.158,0.1408,low,low,0.0056,0,subj1
subj1_heavy,2025-10-15 10:54:00,6840,heavy,50.27,2,1524.19,160786.91,143484.34,0.1595,0.1423,low,low,0.0083,0,subj1
subj1_heavy,2025-10-15 10:54:30,6870,heavy,51.17,4,1604.93,162391.84,145089.27,0.1611,0.1439,low,low,0.0129,0,subj1
subj1_heavy,2025-10-15 10:55:00,6900,heavy,48.71,3,1383.52,163775.36,146472.79,0.1625,0.1453,low,low,0.0065,0,subj1
subj1_heavy,2025-10-15 10:55:30,6930,heavy,50.64,3,1557.8,165333.16,148030.59,0.164,0.1469,low,low,0.0047,0,subj1
subj1_heavy,2025-10-15 10:56:00,6960,heavy,47.96,3,1316.51,166649.68,149347.1,0.1653,0.1482,low,low,-0.0015,0,subj1
subj1_heavy,2025-10-15 10:56:30,6990,heavy,48.94,4,1404.5,168054.18,150751.61,0.1667,0.1496,low,low,0.0033,0,subj1
subj1_heavy,2025-10-15 10:57:00,7020,heavy,51.22,3,1610.15,169664.33,152361.76,0.1683,0.1512,low,low,0.0034,0,subj1
subj1_heavy,2025-10-15 10:57:30,7050,heavy,49.31,1,1438.16,171102.49,153799.92,0.1697,0.1526,low,low,0.0,0,subj1
subj1_heavy,2025-10-15 10:58:00,7080,heavy,44.75,3,1027.57,172130.07,154827.49,0.1708,0.1536,low,low,-0.0125,0,subj1
subj1_heavy,2025-10-15 10:58:30,7110,heavy,46.0,3,1140.42,173270.49,155967.91,0.1719,0.1547,low,low,-0.0157,0,subj1
subj1_heavy,2025-10-15 10:59:00,7140,heavy,49.53,5,1457.86,174728.35,157425.77,0.1733,0.1562,low,low,-0.0115,0,subj1
subj1_heavy,2025-10-15 10:59:30,7170,heavy,1.38,1,0.0,174728.35,156106.74,0.1733,0.1549,low,low,-0.0925,1,subj1
subj2_normal,2025-10-15 09:00:00,0,normal,16.03,1,0.0,0.0,0.0,0.0,0.0,low,low,,0,subj2
